party_id,district_id,election_year,vote_share_lag,is_new_party,Absent rate within country 2078,Absent rate abroad 2078,Literacy Rate 2078,Primary Education % 2078,Lower Secondary % 2078,Upper Secondary % 2078,SLC or SEE % 2078,Intermediate & equivalent % 2078,Graduate & equivalent % 2078,Post graduate equivalent & above % 2078,IS_Major?,IS_ALTERNATIVE_FORCE?,GenZ_and_Youth_Favored?,Was_Part_Of_Ousted_Government?,Facebook_Presence (In Thousands),Top_leader_fb (in Thousands),facebook_log,leader_following_log,female_ratio,age_18-29_ratio,age_30-39_ratio,age_40-49_ratio,age_50-59_ratio,age_60-69_ratio,age_70+_ratio,total_voters,valid_turnout_lag
P081,19,2082,0.0,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4822597072816821,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,215019,54.48
P082,19,2082,0.0,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4822597072816821,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,215019,54.48
P083,19,2082,0.0,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4822597072816821,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,215019,54.48
P084,19,2082,0.0,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4822597072816821,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,215019,54.48
P085,19,2082,0.0,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4822597072816821,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,215019,54.48
P086,19,2082,0.0,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4822597072816821,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,215019,54.48
P087,19,2082,0.0,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4822597072816821,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,215019,54.48
P001,20,2082,25.767403816822043,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,1,0,0,1,374.0,710.0,5.926926025970411,6.566672429803241,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P002,20,2082,26.55182008038591,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,1,0,0,1,32.0,621.0,3.49650756146648,6.432940092739179,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P003,20,2082,10.496428224235782,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,1,0,0,0,174.0,756.0,5.1647859739235145,6.6293632534374485,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P004,20,2082,2.090435820335154,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,1,1,1,0,401.0,3300.0,5.996452088619021,8.101980731853192,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P005,20,2082,3.7561471082192734,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,1,0,0,0,43.0,910.0,3.784189633918261,6.814542897259958,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P006,20,2082,11.704898578999767,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,1,0,0,0,33.0,29.0,3.5263605246161616,3.4011973816621555,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P007,20,2082,12.79939392110918,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,1,1,0,0,27.0,679.0,3.332204510175204,6.522092798170152,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P009,20,2082,0.0385503719272839,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,1,0,1,43.0,50.0,3.784189633918261,3.9318256327243257,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P010,20,2082,3.157443071157282,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,1,7.0,9.0,2.079441541679836,2.302585092994046,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P011,20,2082,0.0727428757236575,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,5.0,8.0,1.791759469228055,2.19722457733622,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P012,20,2082,0.1009014082618475,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,4.0,7.0,1.6094379124341005,2.079441541679836,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P013,20,2082,0.0784416263563864,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P014,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,21.0,1500.0,3.091042453358316,7.313886831633462,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P015,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P016,20,2082,0.0697258900945657,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P017,20,2082,0.0794472882327504,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P018,20,2082,0.0526296381963789,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P019,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P020,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P021,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P022,20,2082,0.1954336246400568,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P023,20,2082,0.0834699357382061,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P024,20,2082,0.0254767675345528,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P025,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P026,20,2082,0.0871573626182071,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P027,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P028,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P029,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P030,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P031,20,2082,0.0113975012654578,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P032,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,13.0,1.0,2.6390573296152584,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P033,20,2082,0.051623976320015,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P034,20,2082,0.017766693149096,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P035,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P036,20,2082,0.0268176500363714,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P037,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P038,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P039,20,2082,0.0248063262836435,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P040,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P041,20,2082,0.0378799306763746,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P042,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P043,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P044,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P045,20,2082,0.0298346356654632,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P046,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,1,1,0,373.0,1200.0,5.924255797414532,7.090909822079984,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P047,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P048,20,2082,0.1424687658182232,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P049,20,2082,0.0204484581527332,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P050,20,2082,0.0217893406545517,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P051,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P052,20,2082,0.027152870661826,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P053,20,2082,0.4840585831565044,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P054,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P055,20,2082,0.0164258106472775,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P056,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P057,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,1,1,0,22.0,282.0,3.1354942159291497,5.645446897643238,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P058,20,2082,0.1354291326836757,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P059,20,2082,0.0110622806400032,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P060,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P061,20,2082,0.0868221419927525,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P062,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P063,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P064,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P065,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P066,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
P067,20,2082,0.0,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.46336657137693343,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,514571,62.86
